CST_ID,存款往來年限,AGE,Gender,子女數,職業別,婚姻狀況,教育程度,優利通訊地區,優利戶籍地區,lineid,是否有FEDIRECT,計績AO,計績分行,最早開戶日,dep_mobil,dep_email,存款電子帳單,外幣數,平均存款餘額,台幣活存餘額,台幣定存餘額,外幣活存餘額,外幣定存餘額,其他餘額,總帳戶數,銷帳戶數,有效戶數,靜止戶數,台幣活存數,台幣定存數,外幣活存數,外幣定存數,其他,曾為秘密戶,曾為薪轉戶,曾為證券戶,行員,未消_外幣數,未消_台幣活存數,未消_台幣定存數,未消_外幣活存數,未消_外幣定存數,未消_其他,存_接受DM,存_接受TM,存_接受SMS,存_接受EDM,有效日期,ORIG_PD_ID,CST_CDG_CDG_OCC_CD,CST_CDG_CDG_ICM_AMT,CST_RWB_BAL_AS12_AVGA,CST_RWB_RWB_TENURE_YER,CST_RWB_RWB_KYCRISC_CD,CST_RWB_RWB_CD12_AMT,CST_RWB_RWB_4RWB12_CD,CST_RWB_RWB_5RWB12_CD,CST_RWB_RWB_11RWB12_CD,CST_RWB_RWB_14RWB_CNT,CST_RWB_VAL_CDF_AMT,CST_RWB_VAL_OUMAXCDF_AMT,CST_RWB_VAL_TOMAXCDF_AMT,CST_RWB_VAL_CDSOW12_RT,CST_RWB_HG_13HG_AMT,CCD_CUM_MLA_SP24_AMT,CCD_CUM_MLA_TOT24_AMT,CCD_CUM_MLA_SP7AMT24_RT,CCD_CUM_MLA_TOT12_AMT,AL_BAL_TBL_TOCD12_AMT,AL_BAL_TBL_TOSP99_BL,AL_BAL_TBL_SE7DPTSA12_RT,DEP_AVG_BAL_AMT,NT_INVSM_BAL_INCLD_PREPAID,NT_CMLV_PREM_AMT,AUM,TAG_投資理財:保守型,TAG_投資理財:基金投資,TAG_投資理財:房地產,TAG_投資理財:積極型,TAG_投資理財:股票投資,TAG_金融服務:信用卡,TAG_金融服務:外匯交易,TAG_金融服務:定存,TAG_金融服務:貸款,TAG_金融服務:開戶,區域,產業,投資標的
8371485,3.0,67.0,男,0.0,軍人、警察、消防人員,未知,專科,2.中區,2.中區,0.0,0,59845.0,56.0,20160108,1,1,0,2,60000,40000,0,20000,0,0,3,1,2,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-01,FD15,退休,500000.0,907390.0,6.683,5.0,38894.0,0,0,0.0,1.0,120.0,0.0,120000.0,1.0,63798.0,51081.0,167273.0,30.5375,63798.0,38894.0,0.0,0.0,500742.88,1133731.748,0.0,1634474.628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
871285,16.0,29.0,男,0.0,醫院,未知,碩士,3.南區,3.南區,0.0,0,2364.0,16.0,20030502,1,1,0,5,1760000,1340000,0,420000,0,0,6,1,5,0,1,0,4,1,0,0,0,0,0,5,1,0,4,0,0,1,1,1,1,2019-07-01,DD01,服務業,0.0,2126283.0,16.660999999999998,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479361.014,6060927.412000001,2000000.0,9540288.426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
926695,27.0,54.0,女,0.0,自由業、攤販,未知,大學,1.北區,1.北區,0.0,1,74021.0,2.0,19920415,1,1,1,5,1220000,10000,1000000,210000,0,0,75,63,11,1,7,58,6,4,0,0,0,1,0,5,6,1,5,0,0,1,1,1,1,2019-07-01,FD15,家管,600000.0,4312523.0,27.708,5.0,0.0,0,0,0.0,0.0,120.0,0.0,0.0,0.0,6414.0,9806.0,111808.0,8.770389999999999,6414.0,0.0,0.0,0.00302,1257302.09,4236365.8,0.0,5493667.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
9042,17.0,41.0,男,1.0,金融業,已婚,專科,1.北區,1.北區,0.0,1,99999991.0,33.0,20020322,1,1,1,5,4410000,760000,0,130000,3510000,0,19,6,13,0,4,0,7,8,0,1,1,1,1,5,4,0,7,2,0,1,1,1,1,2019-07-01,DF23,金融業,450000.0,4549470.0,17.774,5.0,8722.0,052,0,0.0,2.0,200.0,170000.0,200000.0,0.05297,8722.0,2209.0,30748.0,7.18421,8722.0,164653.0,0.0,0.17378,4601639.88,0.0,0.0,4601639.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1158064,11.0,67.0,男,2.0,未知,已婚,專科,1.北區,1.北區,0.0,0,2090.0,31.0,20080612,1,1,0,3,480000,10000,0,220000,250000,0,5,1,4,0,1,0,2,2,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,2019-07-01,BL10,退休,0.0,5528511.0,11.55,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581415.996,8971956.26,0.0,9553372.256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
3804926,6.0,53.0,男,0.0,金融業,已婚,碩士,1.北區,1.北區,0.0,1,99999991.0,2.0,20130201,1,1,1,7,1390000,1300000,80000,20000,0,0,15,1,14,0,4,3,7,1,0,0,1,1,1,7,4,3,7,0,0,0,0,0,0,2019-07-01,FD15,金融業,1000000.0,6778096.0,18.763,5.0,52265.0,822,21.0,822.0,4.0,250.0,400000.0,400000.0,0.26416,74225.0,78547.0,115441.0,68.04082,74225.0,197857.0,12732000.0,18.66265,1601728.2119999996,8887560.405,0.0,10489288.617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
948994,15.0,44.0,女,0.0,未知,未知,大學,1.北區,1.北區,1.0,1,99999991.0,33.0,20040812,1,1,1,2,750000,570000,0,180000,0,0,5,0,5,0,3,0,2,0,0,0,1,0,1,2,3,0,2,0,0,1,1,1,1,2019-07-01,FD48,金融業,500000.0,3015940.0,17.167,5.0,0.0,822,013,0.0,6.0,200.0,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,221895.0,0.0,0.0,1145682.155,2608802.1,0.0,3754484.255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
3935,26.0,51.0,女,2.0,金融業,已婚,大學,2.中區,2.中區,0.0,1,59845.0,56.0,19930105,1,1,1,7,3840000,3610000,0,220000,0,0,24,5,19,0,12,0,11,1,0,0,1,1,1,7,8,0,11,0,0,1,1,1,1,2019-07-01,FD15,金融業,1000000.0,4560064.0,26.987,5.0,324605.0,013,809,13.0,3.0,400.0,150000.0,400000.0,0.83234,328207.0,176744.0,523126.0,33.786120000000004,328187.0,389992.0,0.0,38.65923,4269229.195,597865.108,0.0,4867094.303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
6371704,14.0,70.0,男,3.0,自由業、攤販,已婚,專科,3.南區,3.南區,0.0,0,59915.0,52.0,20050318,1,1,0,4,1730000,120000,0,1610000,0,0,12,8,4,0,1,6,3,1,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2019-07-01,FD10,退休,230000.0,4117078.0,12.578,5.0,6000.0,808.0,0,0.0,3.0,120.0,140000.0,140000.0,0.08085,7000.0,7321.0,18821.0,38.89804,7000.0,74207.0,0.0,0.0,1648782.7769999998,5191736.2,0.0,6840518.977000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2012770,6.0,68.0,男,2.0,營造業,已婚,博士,1.北區,1.北區,0.0,0,96109.0,27.0,20130529,1,1,1,3,340000,270000,0,80000,0,0,6,3,3,0,2,0,3,1,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-07-02,AC81,營造業,500000.0,1410255.0,20.911,4.0,232130.0,012,007,0.0,3.0,290.0,360000.0,360000.0,0.5234300000000001,252481.0,15107.0,392785.0,3.84612,258871.0,443482.0,3442000.0,0.0,449287.8870000001,1806360.0,0.0,2255647.887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
3098905,24.0,44.0,男,0.0,製造業,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,3,770000,760000,0,10000,0,0,53,50,3,0,1,48,3,0,1,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-02,AC83,商業,0.0,4249855.0,22.825,4.0,119666.0,808,012,808.0,4.0,220.0,1905000.0,1905000.0,0.05716,119622.0,0.0,239063.0,0.0,119622.0,2093427.0,11005000.0,0.0,805717.277,1910488.6,1000000.0,3716205.877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
6829,30.0,60.0,男,0.0,金融業,已婚,碩士,1.北區,1.北區,0.0,1,99207.0,46.0,19891018,1,1,1,6,7440000,3200000,2860000,1380000,0,0,163,138,25,0,8,142,8,5,0,0,1,0,0,6,5,12,8,0,0,1,1,1,1,2019-07-02,FR09,金融業,1000000.0,11258808.0,30.202,5.0,117024.0,812,013,13.0,4.0,400.0,520000.0,520000.0,0.42544,130019.0,121239.0,256120.0,47.3368,136966.0,275063.0,0.0,0.0,7634000.586,4661572.0,0.0,12295572.586,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0
1020245,22.0,44.0,男,0.0,製造業,未知,碩士,1.北區,1.北區,0.0,0,75921.0,1.0,19971222,1,1,1,3,1820000,1820000,0,0,0,0,110,105,5,0,2,85,3,20,0,0,0,0,0,3,2,0,3,0,0,1,1,1,1,2019-07-02,AC83,其他,0.0,6139748.0,22.024,4.0,0.0,0,0,0.0,1.0,260.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863253.317,3425203.3,500000.0,5788456.6170000015,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
2012770,6.0,68.0,男,2.0,營造業,已婚,博士,1.北區,1.北區,0.0,0,96109.0,27.0,20130529,1,1,1,3,340000,270000,0,80000,0,0,6,3,3,0,2,0,3,1,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-07-02,AL10,營造業,500000.0,1410255.0,20.911,4.0,232130.0,012,007,0.0,3.0,290.0,360000.0,360000.0,0.5234300000000001,252481.0,15107.0,392785.0,3.84612,258871.0,443482.0,3442000.0,0.0,449287.8870000001,1806360.0,0.0,2255647.887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1
11929097,2.0,28.0,男,0.0,營造業,未知,大學,1.北區,1.北區,1.0,0,37225.0,19.0,20170428,1,1,1,5,20000,10000,0,10000,0,0,7,2,5,0,1,0,4,2,0,0,0,0,0,5,1,0,4,0,0,1,1,1,1,2019-07-02,BL10,營造業,1010000.0,2346420.0,2.672,5.0,31815.0,008,0,0.0,2.0,80.0,90000.0,90000.0,0.80313,153493.0,45888.0,168160.0,27.2883,153493.0,39614.0,0.0,0.0,16122.624,4068491.0,0.0,4084613.624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
535363,12.0,38.0,男,0.0,非營利團體/宗教服務,已婚,大學,1.北區,3.南區,0.0,0,96109.0,27.0,20071022,1,1,0,2,10000,10000,0,10000,0,0,3,1,2,0,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-02,BL10,非營利團體/宗教服務,690000.0,2168658.0,12.191,5.0,0.0,808,0,808.0,3.0,60.0,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,34650.0,19034000.0,0.0,14873.94,1565512.0,0.0,1580385.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1188865,16.0,43.0,男,2.0,電腦電子業,已婚,大學,1.北區,1.北區,0.0,0,88290.0,23.0,20031104,1,1,1,2,90000,90000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-02,DL09,資訊業,920000.0,102353.0,16.156,4.0,0.0,21.0,0,21.0,3.0,190.0,262000.0,262000.0,0.0,0.0,0.0,774.0,0.0,0.0,71990.0,0.0,0.0,77274.0,84000.0,0.0,161274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1020245,22.0,44.0,男,0.0,製造業,未知,碩士,1.北區,1.北區,0.0,0,75921.0,1.0,19971222,1,1,1,3,1820000,1820000,0,0,0,0,110,105,5,0,2,85,3,20,0,0,0,0,0,3,2,0,3,0,0,1,1,1,1,2019-07-03,AC83,其他,0.0,6139748.0,22.024,4.0,0.0,0,0,0.0,1.0,260.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863253.317,3425203.3,500000.0,5788456.6170000015,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
719,19.0,48.0,男,2.0,通信業,已婚,專科,1.北區,1.北區,1.0,0,63732.0,39.0,20000531,1,1,1,2,1040000,70000,930000,40000,0,0,15,3,12,0,3,11,1,0,0,0,1,0,0,2,2,9,1,0,0,1,1,1,1,2019-07-03,BL10,通信業,800000.0,1247850.0,19.583,5.0,438700.0,822,013,13.0,3.0,200.0,410000.0,410000.0,0.54014,364539.0,82958.0,873778.0,9.49417,364499.0,812202.0,3898000.0,0.0,815774.923,1225271.8,0.0,2041046.723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
3032571,0.0,48.0,女,0.0,金融業,未知,碩士,1.北區,1.北區,1.0,1,92911.0,1.0,20190430,1,1,1,3,1030000,1030000,0,0,0,0,6,0,6,0,3,0,3,0,0,0,1,0,1,3,3,0,3,0,0,0,0,0,0,2019-07-03,DE51,金融業,1000000.0,893792.0,12.106,5.0,19439.0,806,012,12.0,8.0,400.0,300000.0,400000.0,0.02193,20407.0,4788.0,20407.0,23.46254,20407.0,886402.0,0.0,0.0,1030404.703,69031.8,0.0,1099436.503,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0
1765539,2.0,61.0,女,0.0,非高度專業服務業,已婚,大學,1.北區,1.北區,1.0,0,30762.0,1.0,20170626,1,1,0,3,540000,0,0,530000,0,0,13,10,3,0,1,0,2,10,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-03,AR12,自由業、攤販,2000000.0,3609225.0,8.695,5.0,0.0,810,815,0.0,8.0,400.0,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,196767.0,3371000.0,0.0,785497.72,2906448.6,0.0,3691946.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1765539,2.0,61.0,女,0.0,非高度專業服務業,已婚,大學,1.北區,1.北區,1.0,0,30762.0,1.0,20170626,1,1,0,3,540000,0,0,530000,0,0,13,10,3,0,1,0,2,10,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-03,BL10,自由業、攤販,2000000.0,3609225.0,8.695,5.0,0.0,810,815,0.0,8.0,400.0,700000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,196767.0,3371000.0,0.0,785497.72,2906448.6,0.0,3691946.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1020248,24.0,46.0,女,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,2,2500000,2490000,0,0,0,0,45,42,3,0,2,21,1,20,1,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-07-03,AC83,學生,0.0,3159053.0,14.505999999999998,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560817.064,1541710.0,0.0,4102527.064,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
1037965,19.0,61.0,女,0.0,未知,未知,碩士,1.北區,1.北區,0.0,0,19198.0,17.0,20000801,1,1,1,5,8350000,390000,2200000,2270000,3490000,0,59,48,11,0,3,35,4,17,0,0,1,0,0,5,2,2,4,3,0,0,0,0,0,2019-07-03,AR12,服務業,0.0,40057382.0,19.414,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7595891.772999999,18589067.2,18747294.204,44932253.177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5647124,8.0,57.0,女,0.0,未知,未知,未知,2.中區,2.中區,0.0,0,57476.0,49.0,20110117,1,1,1,3,8530000,20000,0,7970000,540000,0,4,0,4,0,1,0,2,1,0,0,0,0,0,3,1,0,2,1,0,0,0,0,0,2019-07-03,FI02,其他,0.0,6503191.0,8.954,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8506606.49,5649737.119,0.0,14156343.609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1448383,16.0,39.0,女,2.0,金融業,已婚,碩士,1.北區,1.北區,1.0,1,96980.0,27.0,20030901,1,1,1,3,1170000,800000,370000,10000,0,0,58,50,8,0,4,50,4,0,0,0,1,0,1,3,4,0,4,0,0,1,1,1,1,2019-07-03,DE61,金融業,800000.0,1522522.0,16.331,4.0,123073.0,013,012,0.0,4.0,400.0,350000.0,400000.0,0.25369,91175.0,78338.0,309875.0,25.280520000000006,91135.0,485132.0,7715000.0,0.0,749728.569,0.0,0.0,749728.569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1
922781,22.0,46.0,女,1.0,通信業,已婚,碩士,1.北區,未知,0.0,0,63732.0,39.0,19971014,1,1,1,6,300000,120000,0,180000,0,0,24,14,10,0,2,6,8,8,0,0,0,0,0,6,2,0,8,0,0,1,1,1,1,2019-07-03,DR14,商業,1000000.0,5311372.0,22.212,5.0,208969.0,822,808,0.0,5.0,170.0,300000.0,300000.0,0.31544,15392.0,23095.0,647445.0,3.5671,15392.0,662462.0,0.0,0.0,240381.046,1787958.146,3704874.466,5733213.658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
1554603,18.0,59.0,男,0.0,批發、零售業,未知,未知,1.北區,1.北區,0.0,0,11792.0,17.0,20010502,1,0,0,3,10710000,500000,9840000,380000,0,0,38,21,17,0,2,31,2,3,0,0,0,0,0,3,2,13,2,0,0,0,0,0,0,2019-07-03,AR12,其他,1000000.0,15439624.0,18.661,5.0,143296.0,008,052,0.0,5.0,700.0,700000.0,700000.0,0.19596,140774.0,320317.0,368691.0,86.87953,140774.0,731248.0,0.0,0.0,10490950.046,1573512.0,3501916.05,15566378.096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
3865328,18.0,39.0,女,0.0,醫院,未知,碩士,1.北區,1.北區,0.0,0,99698.0,9.0,20010613,1,0,0,7,8430000,2150000,5000000,1110000,170000,0,41,29,12,0,3,16,6,16,0,0,1,0,0,7,2,3,6,1,0,1,1,1,1,2019-07-03,AR12,醫院,500000.0,9695724.0,18.547,5.0,157001.0,0,0,0.0,1.0,50.0,0.0,50000.0,1.0,200193.0,157283.0,530162.0,29.666970000000006,199793.0,157001.0,0.0,0.0,8551977.546,700000.0,4526450.0,13778427.545999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0
3992362,18.0,63.0,女,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,62766.0,40.0,20011008,1,1,0,5,6150000,660000,2070000,370000,3050000,0,80,71,9,0,1,33,5,41,0,0,0,0,0,5,1,3,4,1,0,0,1,0,0,2019-07-03,FG75,其他,700000.0,13249870.0,18.228,5.0,5421.0,21.0,807,0.0,5.0,200.0,700000.0,700000.0,0.0059700000000000005,26481.0,19184.0,31192.0,61.50295,26481.0,907848.0,0.0,0.0,6201795.346,11000000.0,0.0,17201795.346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
3098905,24.0,44.0,男,0.0,製造業,未知,大學,1.北區,1.北區,0.0,0,75921.0,1.0,19950504,1,1,1,3,770000,760000,0,10000,0,0,53,50,3,0,1,48,3,0,1,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-07-03,AC83,商業,0.0,4249855.0,22.825,4.0,119666.0,808,012,808.0,4.0,220.0,1905000.0,1905000.0,0.05716,119622.0,0.0,239063.0,0.0,119622.0,2093427.0,11005000.0,0.0,805717.277,1910488.6,1000000.0,3716205.877,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
3786376,22.0,43.0,女,0.0,自由業、攤販,未婚,大學,1.北區,1.北區,0.0,0,99999991.0,36.0,19971226,1,1,0,2,2040000,1020000,1020000,0,0,0,11,7,4,0,2,8,1,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,2019-07-03,AL10,通信業,230000.0,2162309.0,22.013,4.0,0.0,0,0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025206.903,50000.0,0.0,2075206.903,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
1041712,13.0,61.0,女,0.0,自由業、攤販,未知,專科,1.北區,1.北區,0.0,0,75921.0,1.0,20061020,1,1,1,3,1280000,1250000,0,30000,0,0,21,16,5,0,1,3,4,13,0,0,0,0,0,3,1,0,4,0,0,1,1,1,1,2019-07-03,AC83,待業中,450000.0,3980271.0,13.196,3.0,-600.0,0,0,0.0,3.0,1000.0,120000.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,1559648.365,2519355.606,0.0,4079003.971,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1
915614,21.0,81.0,男,0.0,自由業、攤販,未知,專科,1.北區,1.北區,0.0,0,30683.0,2.0,19980706,0,0,1,5,610000,170000,0,450000,0,0,36,32,4,0,2,1,6,27,0,0,0,0,0,4,1,0,3,0,0,1,1,1,1,2019-07-03,FT67,退休,300000.0,3050673.0,21.484,5.0,79598.0,822,0,0.0,2.0,50.0,360000.0,360000.0,0.91456,107225.0,129388.0,198200.0,65.28153,107225.0,87034.0,2370000.0,0.0,1347929.079,2859790.6,0.0,4207719.679,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,0
915614,21.0,81.0,男,0.0,自由業、攤販,未知,專科,1.北區,1.北區,0.0,0,30683.0,2.0,19980706,0,0,1,5,610000,170000,0,450000,0,0,36,32,4,0,2,1,6,27,0,0,0,0,0,4,1,0,3,0,0,1,1,1,1,2019-07-03,FG34,退休,300000.0,3050673.0,21.484,5.0,79598.0,822,0,0.0,2.0,50.0,360000.0,360000.0,0.91456,107225.0,129388.0,198200.0,65.28153,107225.0,87034.0,2370000.0,0.0,1347929.079,2859790.6,0.0,4207719.679,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1
1206024,10.0,41.0,女,1.0,金融業,已婚,專科,1.北區,1.北區,1.0,1,99999991.0,33.0,20090723,1,1,1,2,2760000,640000,2120000,0,0,0,30,11,19,0,3,25,2,0,0,0,1,0,1,2,3,14,2,0,0,1,1,1,1,2019-07-03,DL01,金融業,0.0,2564275.0,10.438,5.0,2702.0,807.0,081,807.0,9.0,150.0,150000.0,150000.0,0.0122,0.0,0.0,1502.0,0.0,0.0,221387.0,0.0,0.0,2799832.065,33000.0,0.0,2832832.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
5106735,10.0,50.0,男,0.0,製造業,未知,碩士,1.北區,1.北區,0.0,0,62766.0,40.0,20091028,1,1,1,2,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2019-07-04,BL11,製造業,2500000.0,803322.0,10.175,5.0,44428.0,013,012,12.0,6.0,470.0,500000.0,500000.0,0.07337,156370.0,2113.0,221926.0,0.95212,156370.0,605503.0,23179000.0,0.0,13896.57,2000000.0,0.0,2013896.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
6169,14.0,37.0,女,0.0,金融業,已婚,大學,1.北區,1.北區,0.0,1,84221.0,45.0,20050524,1,1,1,8,2500000,1100000,1390000,0,0,0,45,28,17,0,6,29,8,2,0,0,1,1,1,7,5,4,8,0,0,0,0,0,0,2019-07-04,AR12,金融業,600000.0,3906892.0,14.602,5.0,72106.0,806,0,0.0,2.0,150.0,180000.0,180000.0,0.32693,72404.0,15554.0,91216.0,17.05183,72404.0,220555.0,1573000.0,0.31477,2440469.375,1198696.0,575875.964,4215041.339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5552684,13.0,67.0,男,0.0,教育機關,未知,大學,1.北區,1.北區,0.0,0,89424.0,4.0,20061103,1,0,0,5,1770000,860000,450000,10000,450000,0,14,5,9,0,1,2,4,7,0,0,0,0,0,5,1,1,4,3,0,1,1,1,1,2019-07-04,BL17,其他,800000.0,4275370.0,13.158,5.0,975.0,812,013,0.0,8.0,200.0,600000.0,600000.0,0.01036,975.0,4996.0,4996.0,100.0,975.0,94152.0,0.0,0.0,1719510.583,3528120.7,1500000.0,6747631.283,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1
1154921,15.0,60.0,女,2.0,營造業,已婚,碩士,3.南區,3.南區,0.0,0,13994.0,54.0,20040409,1,0,0,6,37500000,29250000,8000000,240000,0,0,17,4,13,0,5,4,5,3,0,0,0,0,0,6,5,3,5,0,0,1,1,1,1,2019-07-04,AR12,營造業,5000000.0,32074126.0,15.725,5.0,796300.0,808,822,822.0,12.0,1000.0,2400000.0,2400000.0,0.06721,701957.0,336429.0,936967.0,35.90617,701957.0,11848389.0,130063000.0,0.0,76389973.333,10702020.0,1020789.0,88112782.33299999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4010092,16.0,40.0,男,0.0,金融業,未知,碩士,1.北區,2.中區,1.0,1,92911.0,1.0,20030107,1,1,1,3,590000,550000,0,40000,0,0,7,1,6,0,4,0,3,0,0,0,1,0,1,3,3,0,3,0,0,1,1,1,1,2019-07-04,AR67,金融業,0.0,785434.0,17.553,5.0,24113.0,8.0,012,8.0,7.0,400.0,300000.0,400000.0,0.07243,50381.0,14254.0,50381.0,28.29241,50381.0,332927.0,0.0,0.0,589964.0,237000.0,0.0,826964.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
4170524,16.0,53.0,女,1.0,未知,未知,高中職,1.北區,1.北區,0.0,0,84978.0,14.0,20031128,1,1,0,2,70000,40000,0,30000,0,0,7,5,2,0,1,3,1,2,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-07-04,BL10,其他,0.0,1354599.0,16.089000000000002,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79626.542,800000.0,634393.632,1514020.174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1
